COG0552.mOTU.v2.0003786	ref_mOTU_v2_4638
COG0541.mOTU.v2.0001282	ref_mOTU_v2_1054
COG0215.mOTU.v2.0009848	meta_mOTU_v2_6326
COG0552.mOTU.v2.0003614	ref_mOTU_v2_3368
COG0552.mOTU.v2.0007779	meta_mOTU_v2_6824
COG0552.mOTU.v2.0002439	meta_mOTU_v2_7726
COG0016.mOTU.v2.0007147	ref_mOTU_v2_1937
COG0533.mOTU.v2.0001913	meta_mOTU_v2_7620
COG0215.mOTU.v2.0005821	ref_mOTU_v2_2869
COG0495.mOTU.v2.0006016	ref_mOTU_v2_1542
COG0172.mOTU.v2.0007335	ref_mOTU_v2_3113
COG0172.mOTU.v2.0004575	ref_mOTU_v2_5012
COG0172.mOTU.v2.0005584	ref_mOTU_v2_0346
COG0541.mOTU.v2.0002110	meta_mOTU_v2_6000
COG0215.mOTU.v2.0005423	ref_mOTU_v2_1635
COG0172.mOTU.v2.0004315	ref_mOTU_v2_4824
COG0215.mOTU.v2.0003692	ref_mOTU_v2_2777
COG0533.mOTU.v2.0003985	ref_mOTU_v2_3399
COG0541.mOTU.v2.0001984	meta_mOTU_v2_7059
COG0495.mOTU.v2.0003696	ref_mOTU_v2_4476
COG0533.mOTU.v2.0005125	ref_mOTU_v2_3317
COG0018.mOTU.v2.0004621	ref_mOTU_v2_5051
COG0215.mOTU.v2.0005844	ref_mOTU_v2_3022
COG0525.mOTU.v2.0006257	ref_mOTU_v2_2452
COG0018.mOTU.v2.0004436	ref_mOTU_v2_1770
COG0541.mOTU.v2.0006435	ref_mOTU_v2_3329
COG0525.mOTU.v2.0004855	ref_mOTU_v2_2320
COG0012.mOTU.v2.0005898	ref_mOTU_v2_4098
COG0016.mOTU.v2.0004740	ref_mOTU_v2_3872
COG0012.mOTU.v2.0001277	ref_mOTU_v2_5125
COG0552.mOTU.v2.0004975	ref_mOTU_v2_2625
COG0533.mOTU.v2.0004426	ref_mOTU_v2_2397
COG0172.mOTU.v2.0005830	ref_mOTU_v2_1851
COG0533.mOTU.v2.0004313	ref_mOTU_v2_4601
COG0172.mOTU.v2.0000597	ref_mOTU_v2_0956
COG0215.mOTU.v2.0001747	meta_mOTU_v2_5783
COG0012.mOTU.v2.0002238	meta_mOTU_v2_5668
COG0016.mOTU.v2.0004826	ref_mOTU_v2_3663
COG0018.mOTU.v2.0001296	ref_mOTU_v2_4774
COG0012.mOTU.v2.0000363	ref_mOTU_v2_1671
COG0495.mOTU.v2.0006781	ref_mOTU_v2_3174
COG0012.mOTU.v2.0002926	meta_mOTU_v2_5865
COG0215.mOTU.v2.0009048	meta_mOTU_v2_7500
COG0012.mOTU.v2.0003200	meta_mOTU_v2_6321
COG0533.mOTU.v2.0008321	meta_mOTU_v2_5897
COG0541.mOTU.v2.0003834	ref_mOTU_v2_3048
COG0541.mOTU.v2.0001161	ref_mOTU_v2_0994
COG0215.mOTU.v2.0008827	meta_mOTU_v2_6545
COG0495.mOTU.v2.0002480	meta_mOTU_v2_5619
COG0012.mOTU.v2.0007818	meta_mOTU_v2_7551
COG0495.mOTU.v2.0005324	ref_mOTU_v2_2037
COG0016.mOTU.v2.0001736	ref_mOTU_v2_1126
COG0012.mOTU.v2.0005228	ref_mOTU_v2_4711
COG0172.mOTU.v2.0003058	meta_mOTU_v2_6459
COG0533.mOTU.v2.0006495	ref_mOTU_v2_5197
COG0533.mOTU.v2.0005800	ref_mOTU_v2_3586
COG0495.mOTU.v2.0006768	ref_mOTU_v2_4260
COG0172.mOTU.v2.0005591	ref_mOTU_v2_0436
COG0525.mOTU.v2.0004887	ref_mOTU_v2_5085
COG0018.mOTU.v2.0000911	ref_mOTU_v2_1244
COG0018.mOTU.v2.0002239	meta_mOTU_v2_5828
COG0172.mOTU.v2.0001131	ref_mOTU_v2_1113
COG0172.mOTU.v2.0000560	ref_mOTU_v2_0272
COG0016.mOTU.v2.0002473	meta_mOTU_v2_6342
COG0215.mOTU.v2.0005027	ref_mOTU_v2_3605
COG0552.mOTU.v2.0001772	meta_mOTU_v2_6632
COG0525.mOTU.v2.0006310	ref_mOTU_v2_3730
COG0172.mOTU.v2.0005475	ref_mOTU_v2_4289
COG0541.mOTU.v2.0006188	ref_mOTU_v2_4304
COG0215.mOTU.v2.0005666	ref_mOTU_v2_4198
COG0552.mOTU.v2.0002642	meta_mOTU_v2_7178
COG0533.mOTU.v2.0002222	meta_mOTU_v2_7610
COG0172.mOTU.v2.0001006	ref_mOTU_v2_1523
COG0541.mOTU.v2.0000680	ref_mOTU_v2_0567
COG0495.mOTU.v2.0004649	ref_mOTU_v2_2908
COG0018.mOTU.v2.0007043	ref_mOTU_v2_3289
COG0016.mOTU.v2.0005728	ref_mOTU_v2_4707
COG0215.mOTU.v2.0007256	ref_mOTU_v2_3178
COG0172.mOTU.v2.0001267	ref_mOTU_v2_0619
COG0552.mOTU.v2.0004559	ref_mOTU_v2_4340
COG0541.mOTU.v2.0007421	meta_mOTU_v2_5936
COG0541.mOTU.v2.0003290	ref_mOTU_v2_3820
COG0016.mOTU.v2.0001895	meta_mOTU_v2_7530
COG0525.mOTU.v2.0003549	ref_mOTU_v2_4070
COG0525.mOTU.v2.0005119	ref_mOTU_v2_3552
COG0012.mOTU.v2.0003989	ref_mOTU_v2_4467
COG0172.mOTU.v2.0007377	meta_mOTU_v2_5791
COG0018.mOTU.v2.0006793	ref_mOTU_v2_2718
COG0215.mOTU.v2.0008012	meta_mOTU_v2_6537
COG0018.mOTU.v2.0003582	ref_mOTU_v2_4940
COG0016.mOTU.v2.0002155	meta_mOTU_v2_5953
COG0525.mOTU.v2.0004582	ref_mOTU_v2_2249
COG0172.mOTU.v2.0004222	ref_mOTU_v2_1411
COG0533.mOTU.v2.0002066	meta_mOTU_v2_6294
COG0552.mOTU.v2.0006427	ref_mOTU_v2_2224
COG0215.mOTU.v2.0007751	meta_mOTU_v2_7201
COG0541.mOTU.v2.0002039	meta_mOTU_v2_6252
COG0495.mOTU.v2.0002265	meta_mOTU_v2_6395
COG0215.mOTU.v2.0003102	meta_mOTU_v2_6762
COG0552.mOTU.v2.0003676	ref_mOTU_v2_0983
COG0495.mOTU.v2.0001219	ref_mOTU_v2_0821
COG0012.mOTU.v2.0004419	ref_mOTU_v2_2764
COG0012.mOTU.v2.0004329	ref_mOTU_v2_3415
COG0215.mOTU.v2.0006678	ref_mOTU_v2_2804
COG0012.mOTU.v2.0006669	ref_mOTU_v2_1970
COG0525.mOTU.v2.0000131	ref_mOTU_v2_0102
COG0533.mOTU.v2.0009073	meta_mOTU_v2_7426
COG0495.mOTU.v2.0005843	ref_mOTU_v2_2220
COG0533.mOTU.v2.0005432	ref_mOTU_v2_2437
COG0495.mOTU.v2.0001097	ref_mOTU_v2_5211
COG0525.mOTU.v2.0004728	ref_mOTU_v2_4886
COG0525.mOTU.v2.0003847	ref_mOTU_v2_5271
COG0215.mOTU.v2.0007848	meta_mOTU_v2_6759
COG0018.mOTU.v2.0007922	meta_mOTU_v2_5814
COG0552.mOTU.v2.0002400	meta_mOTU_v2_6143
COG0533.mOTU.v2.0006276	ref_mOTU_v2_1704
COG0016.mOTU.v2.0004075	ref_mOTU_v2_5009
COG0495.mOTU.v2.0001441	ref_mOTU_v2_0666
COG0016.mOTU.v2.0005320	ref_mOTU_v2_2666
COG0495.mOTU.v2.0001458	ref_mOTU_v2_0669
COG0018.mOTU.v2.0006143	ref_mOTU_v2_5261
COG0495.mOTU.v2.0001603	ref_mOTU_v2_1264
COG0215.mOTU.v2.0008106	meta_mOTU_v2_7725
COG0495.mOTU.v2.0004182	ref_mOTU_v2_2770
COG0215.mOTU.v2.0004613	ref_mOTU_v2_2301
COG0552.mOTU.v2.0006663	ref_mOTU_v2_1096
COG0172.mOTU.v2.0006315	ref_mOTU_v2_1699
COG0495.mOTU.v2.0006297	ref_mOTU_v2_1252
COG0495.mOTU.v2.0006204	ref_mOTU_v2_2223
COG0495.mOTU.v2.0006165	ref_mOTU_v2_1585
COG0018.mOTU.v2.0000655	ref_mOTU_v2_0850
COG0525.mOTU.v2.0007181	meta_mOTU_v2_5981
COG0012.mOTU.v2.0002200	meta_mOTU_v2_6721
COG0215.mOTU.v2.0009181	meta_mOTU_v2_6804
COG0172.mOTU.v2.0001747	ref_mOTU_v2_1160
COG0533.mOTU.v2.0005633	ref_mOTU_v2_2712
COG0533.mOTU.v2.0001129	ref_mOTU_v2_0644
COG0016.mOTU.v2.0001983	meta_mOTU_v2_7717
COG0541.mOTU.v2.0002973	meta_mOTU_v2_6939
COG0016.mOTU.v2.0005097	ref_mOTU_v2_3269
COG0018.mOTU.v2.0004953	ref_mOTU_v2_1053
COG0533.mOTU.v2.0006044	ref_mOTU_v2_4918
COG0525.mOTU.v2.0002202	meta_mOTU_v2_6502
COG0018.mOTU.v2.0000358	ref_mOTU_v2_0244
COG0012.mOTU.v2.0004371	ref_mOTU_v2_4893
COG0525.mOTU.v2.0006181	ref_mOTU_v2_2426
COG0018.mOTU.v2.0007762	meta_mOTU_v2_7681
COG0215.mOTU.v2.0002605	meta_mOTU_v2_5612
COG0012.mOTU.v2.0004336	ref_mOTU_v2_4200
COG0018.mOTU.v2.0002188	meta_mOTU_v2_5647
COG0525.mOTU.v2.0007963	meta_mOTU_v2_6649
COG0215.mOTU.v2.0008184	meta_mOTU_v2_7670
COG0541.mOTU.v2.0005831	ref_mOTU_v2_5123
COG0495.mOTU.v2.0003725	ref_mOTU_v2_4541
COG0215.mOTU.v2.0001574	ref_mOTU_v2_0500
COG0541.mOTU.v2.0000838	ref_mOTU_v2_0937
COG0533.mOTU.v2.0005587	ref_mOTU_v2_3140
COG0215.mOTU.v2.0002982	meta_mOTU_v2_7234
COG0172.mOTU.v2.0002080	meta_mOTU_v2_7158
COG0172.mOTU.v2.0000093	ref_mOTU_v2_0898
COG0495.mOTU.v2.0005456	ref_mOTU_v2_4525
COG0172.mOTU.v2.0006339	ref_mOTU_v2_5266
COG0525.mOTU.v2.0006451	ref_mOTU_v2_3172
COG0533.mOTU.v2.0010121	meta_mOTU_v2_5362
COG0018.mOTU.v2.0007035	ref_mOTU_v2_3178
COG0525.mOTU.v2.0003627	ref_mOTU_v2_1166
COG0495.mOTU.v2.0002125	meta_mOTU_v2_5992
COG0541.mOTU.v2.0008261	meta_mOTU_v2_7197
COG0552.mOTU.v2.0007833	meta_mOTU_v2_5703
COG0172.mOTU.v2.0007013	ref_mOTU_v2_2028
COG0215.mOTU.v2.0002226	meta_mOTU_v2_6369
COG0016.mOTU.v2.0005945	ref_mOTU_v2_1778
COG0215.mOTU.v2.0008232	meta_mOTU_v2_6496
COG0215.mOTU.v2.0006544	ref_mOTU_v2_3492
COG0525.mOTU.v2.0000050	ref_mOTU_v2_4874
COG0215.mOTU.v2.0004056	ref_mOTU_v2_3415
COG0525.mOTU.v2.0003991	ref_mOTU_v2_2924
COG0552.mOTU.v2.0006335	ref_mOTU_v2_2787
COG0018.mOTU.v2.0004330	ref_mOTU_v2_3769
COG0012.mOTU.v2.0002361	meta_mOTU_v2_5904
COG0016.mOTU.v2.0007574	meta_mOTU_v2_5949
COG0215.mOTU.v2.0001636	ref_mOTU_v2_0542
COG0215.mOTU.v2.0006752	ref_mOTU_v2_3821
COG0525.mOTU.v2.0004571	ref_mOTU_v2_4247
COG0525.mOTU.v2.0000894	ref_mOTU_v2_0394
COG0016.mOTU.v2.0008371	meta_mOTU_v2_5597
COG0172.mOTU.v2.0000851	ref_mOTU_v2_0257
COG0541.mOTU.v2.0006237	ref_mOTU_v2_4375
COG0016.mOTU.v2.0005105	ref_mOTU_v2_5128
COG0018.mOTU.v2.0002389	meta_mOTU_v2_5357
COG0215.mOTU.v2.0005771	ref_mOTU_v2_2918
COG0172.mOTU.v2.0006504	ref_mOTU_v2_2877
COG0533.mOTU.v2.0006117	ref_mOTU_v2_3136
COG0172.mOTU.v2.0004379	ref_mOTU_v2_2311
COG0495.mOTU.v2.0008661	meta_mOTU_v2_5420
COG0552.mOTU.v2.0003804	ref_mOTU_v2_1392
COG0215.mOTU.v2.0005878	ref_mOTU_v2_2157
COG0018.mOTU.v2.0003682	ref_mOTU_v2_0853
COG0525.mOTU.v2.0005001	ref_mOTU_v2_2160
COG0525.mOTU.v2.0006754	meta_mOTU_v2_7375
COG0525.mOTU.v2.0007651	meta_mOTU_v2_6333
COG0018.mOTU.v2.0001814	meta_mOTU_v2_7188
COG0215.mOTU.v2.0005946	ref_mOTU_v2_3073
COG0541.mOTU.v2.0000526	ref_mOTU_v2_1002
COG0172.mOTU.v2.0007147	ref_mOTU_v2_5220
COG0495.mOTU.v2.0006502	ref_mOTU_v2_1867
COG0495.mOTU.v2.0005619	ref_mOTU_v2_3522
COG0525.mOTU.v2.0002638	meta_mOTU_v2_6593
COG0018.mOTU.v2.0002769	meta_mOTU_v2_7357
COG0533.mOTU.v2.0005650	ref_mOTU_v2_1497
COG0541.mOTU.v2.0000530	ref_mOTU_v2_3825
COG0525.mOTU.v2.0005107	ref_mOTU_v2_2720
COG0533.mOTU.v2.0006712	ref_mOTU_v2_1918
COG0541.mOTU.v2.0004770	ref_mOTU_v2_3870
COG0495.mOTU.v2.0002214	meta_mOTU_v2_7169
COG0541.mOTU.v2.0004071	ref_mOTU_v2_4731
COG0533.mOTU.v2.0002119	meta_mOTU_v2_6261
COG0495.mOTU.v2.0001741	meta_mOTU_v2_5692
COG0018.mOTU.v2.0005569	ref_mOTU_v2_2612
COG0016.mOTU.v2.0006801	ref_mOTU_v2_5019
COG0533.mOTU.v2.0005819	ref_mOTU_v2_5285
COG0016.mOTU.v2.0006377	ref_mOTU_v2_5239
COG0018.mOTU.v2.0005371	ref_mOTU_v2_3431
COG0215.mOTU.v2.0002687	meta_mOTU_v2_6824
COG0541.mOTU.v2.0006548	ref_mOTU_v2_5254
COG0552.mOTU.v2.0004010	ref_mOTU_v2_3103
COG0533.mOTU.v2.0001581	ref_mOTU_v2_1359
COG0018.mOTU.v2.0004124	ref_mOTU_v2_4988
COG0495.mOTU.v2.0003628	ref_mOTU_v2_1505
COG0172.mOTU.v2.0001942	meta_mOTU_v2_7203
COG0215.mOTU.v2.0002520	meta_mOTU_v2_7744
COG0012.mOTU.v2.0009213	meta_mOTU_v2_6189
COG0016.mOTU.v2.0004904	ref_mOTU_v2_0461
COG0552.mOTU.v2.0005736	ref_mOTU_v2_0917
COG0533.mOTU.v2.0000170	ref_mOTU_v2_0934
COG0495.mOTU.v2.0005266	ref_mOTU_v2_2885
COG0172.mOTU.v2.0002546	meta_mOTU_v2_5662
COG0541.mOTU.v2.0006125	ref_mOTU_v2_2213
COG0552.mOTU.v2.0005805	ref_mOTU_v2_3767
COG0215.mOTU.v2.0005155	ref_mOTU_v2_2657
COG0541.mOTU.v2.0008296	meta_mOTU_v2_6373
COG0018.mOTU.v2.0001165	ref_mOTU_v2_0770
COG0172.mOTU.v2.0003944	ref_mOTU_v2_3849
COG0215.mOTU.v2.0009623	meta_mOTU_v2_7463
COG0533.mOTU.v2.0004032	ref_mOTU_v2_3234
COG0495.mOTU.v2.0008059	meta_mOTU_v2_5701
COG0012.mOTU.v2.0000061	ref_mOTU_v2_0118
COG0018.mOTU.v2.0003247	meta_mOTU_v2_6991
COG0541.mOTU.v2.0008319	meta_mOTU_v2_5323
COG0533.mOTU.v2.0005036	ref_mOTU_v2_4976
COG0172.mOTU.v2.0000825	ref_mOTU_v2_4482
COG0215.mOTU.v2.0006176	ref_mOTU_v2_2837
COG0215.mOTU.v2.0007084	ref_mOTU_v2_3631
COG0525.mOTU.v2.0001345	ref_mOTU_v2_4448
COG0018.mOTU.v2.0004408	ref_mOTU_v2_4813
COG0215.mOTU.v2.0001563	ref_mOTU_v2_0246
COG0552.mOTU.v2.0007495	meta_mOTU_v2_7085
COG0016.mOTU.v2.0004911	ref_mOTU_v2_3914
COG0525.mOTU.v2.0004997	ref_mOTU_v2_4510
COG0525.mOTU.v2.0006075	ref_mOTU_v2_5251
COG0172.mOTU.v2.0001626	ref_mOTU_v2_0529
COG0016.mOTU.v2.0001423	ref_mOTU_v2_0685
COG0552.mOTU.v2.0006240	ref_mOTU_v2_3186
COG0016.mOTU.v2.0004361	ref_mOTU_v2_5096
COG0552.mOTU.v2.0006683	ref_mOTU_v2_3309
COG0215.mOTU.v2.0005775	ref_mOTU_v2_2337
COG0016.mOTU.v2.0006194	ref_mOTU_v2_4214
COG0541.mOTU.v2.0004513	ref_mOTU_v2_3569
COG0533.mOTU.v2.0006585	ref_mOTU_v2_2648
COG0012.mOTU.v2.0004423	ref_mOTU_v2_4096
COG0018.mOTU.v2.0001406	ref_mOTU_v2_0113
COG0541.mOTU.v2.0005876	ref_mOTU_v2_5130
COG0215.mOTU.v2.0009042	meta_mOTU_v2_6268
COG0552.mOTU.v2.0000296	ref_mOTU_v2_0059
COG0018.mOTU.v2.0003678	ref_mOTU_v2_3982
COG0012.mOTU.v2.0004363	ref_mOTU_v2_3989
COG0016.mOTU.v2.0005684	ref_mOTU_v2_2611
COG0172.mOTU.v2.0002279	meta_mOTU_v2_5707
COG0495.mOTU.v2.0003692	ref_mOTU_v2_4824
COG0552.mOTU.v2.0004212	ref_mOTU_v2_1584
COG0552.mOTU.v2.0003336	meta_mOTU_v2_6838
COG0525.mOTU.v2.0003376	ref_mOTU_v2_0476
COG0525.mOTU.v2.0001852	meta_mOTU_v2_6292
COG0552.mOTU.v2.0006314	ref_mOTU_v2_3492
COG0012.mOTU.v2.0001802	ref_mOTU_v2_1825
COG0018.mOTU.v2.0005820	ref_mOTU_v2_1827
COG0495.mOTU.v2.0005382	ref_mOTU_v2_2335
COG0012.mOTU.v2.0006257	ref_mOTU_v2_2308
COG0172.mOTU.v2.0008500	meta_mOTU_v2_7310
COG0172.mOTU.v2.0007207	ref_mOTU_v2_2683
COG0016.mOTU.v2.0001482	ref_mOTU_v2_1205
COG0495.mOTU.v2.0004880	ref_mOTU_v2_5083
COG0016.mOTU.v2.0005753	ref_mOTU_v2_2231
COG0018.mOTU.v2.0005950	ref_mOTU_v2_1923
COG0018.mOTU.v2.0005105	ref_mOTU_v2_5295
COG0525.mOTU.v2.0004074	ref_mOTU_v2_4584
COG0215.mOTU.v2.0005809	ref_mOTU_v2_2546
COG0012.mOTU.v2.0008699	meta_mOTU_v2_7653
COG0541.mOTU.v2.0006628	ref_mOTU_v2_1596
COG0495.mOTU.v2.0006383	ref_mOTU_v2_3667
COG0541.mOTU.v2.0002468	meta_mOTU_v2_7230
COG0016.mOTU.v2.0007298	ref_mOTU_v2_2121
COG0016.mOTU.v2.0003804	meta_mOTU_v2_7273
COG0525.mOTU.v2.0004345	ref_mOTU_v2_1158
COG0172.mOTU.v2.0000213	ref_mOTU_v2_0371
COG0552.mOTU.v2.0006312	ref_mOTU_v2_3179
COG0012.mOTU.v2.0009702	meta_mOTU_v2_6636
COG0533.mOTU.v2.0004814	ref_mOTU_v2_2364
COG0172.mOTU.v2.0006002	ref_mOTU_v2_4952
COG0495.mOTU.v2.0005353	ref_mOTU_v2_5273
COG0525.mOTU.v2.0006444	ref_mOTU_v2_3535
COG0215.mOTU.v2.0004110	ref_mOTU_v2_2464
COG0495.mOTU.v2.0003488	ref_mOTU_v2_4038
COG0012.mOTU.v2.0000926	ref_mOTU_v2_0958
COG0552.mOTU.v2.0004880	ref_mOTU_v2_3247
COG0525.mOTU.v2.0004378	ref_mOTU_v2_4024
COG0525.mOTU.v2.0003631	ref_mOTU_v2_4121
COG0012.mOTU.v2.0005375	ref_mOTU_v2_2589
COG0552.mOTU.v2.0004894	ref_mOTU_v2_5250
COG0495.mOTU.v2.0007190	meta_mOTU_v2_7233
COG0525.mOTU.v2.0005916	ref_mOTU_v2_1878
COG0552.mOTU.v2.0000957	ref_mOTU_v2_1528
COG0525.mOTU.v2.0005559	ref_mOTU_v2_4589
COG0016.mOTU.v2.0000513	ref_mOTU_v2_1240
COG0495.mOTU.v2.0005190	ref_mOTU_v2_2812
COG0541.mOTU.v2.0004067	ref_mOTU_v2_4051
COG0552.mOTU.v2.0002655	meta_mOTU_v2_7024
COG0552.mOTU.v2.0004705	ref_mOTU_v2_2701
COG0552.mOTU.v2.0006666	ref_mOTU_v2_2529
COG0215.mOTU.v2.0003553	meta_mOTU_v2_5596
COG0495.mOTU.v2.0000444	ref_mOTU_v2_1301
COG0215.mOTU.v2.0002562	meta_mOTU_v2_6684
COG0552.mOTU.v2.0001688	ref_mOTU_v2_3657
COG0533.mOTU.v2.0005020	ref_mOTU_v2_4077
COG0533.mOTU.v2.0007049	ref_mOTU_v2_2734
COG0495.mOTU.v2.0000880	ref_mOTU_v2_1114
COG0533.mOTU.v2.0006195	ref_mOTU_v2_2172
COG0215.mOTU.v2.0007942	meta_mOTU_v2_7358
COG0552.mOTU.v2.0006342	ref_mOTU_v2_2779
COG0012.mOTU.v2.0004512	ref_mOTU_v2_3048
COG0495.mOTU.v2.0003663	ref_mOTU_v2_4220
COG0525.mOTU.v2.0005949	ref_mOTU_v2_2783
COG0552.mOTU.v2.0002627	meta_mOTU_v2_5492
COG0552.mOTU.v2.0004585	ref_mOTU_v2_3054
COG0172.mOTU.v2.0004221	ref_mOTU_v2_4270
COG0012.mOTU.v2.0000411	ref_mOTU_v2_0960
COG0541.mOTU.v2.0000285	ref_mOTU_v2_1204
COG0016.mOTU.v2.0004301	ref_mOTU_v2_4590
COG0495.mOTU.v2.0005930	ref_mOTU_v2_2128
COG0016.mOTU.v2.0004146	ref_mOTU_v2_3234
COG0533.mOTU.v2.0005237	ref_mOTU_v2_1622
COG0552.mOTU.v2.0004220	ref_mOTU_v2_0136
COG0495.mOTU.v2.0003145	ref_mOTU_v2_4430
COG0172.mOTU.v2.0000848	ref_mOTU_v2_1333
COG0018.mOTU.v2.0006357	ref_mOTU_v2_1960
COG0533.mOTU.v2.0005066	ref_mOTU_v2_1747
COG0172.mOTU.v2.0000106	ref_mOTU_v2_0024
COG0533.mOTU.v2.0002843	meta_mOTU_v2_7642
COG0525.mOTU.v2.0003267	ref_mOTU_v2_4687
COG0012.mOTU.v2.0005464	ref_mOTU_v2_4570
COG0533.mOTU.v2.0005758	ref_mOTU_v2_4371
COG0495.mOTU.v2.0004573	ref_mOTU_v2_4674
COG0018.mOTU.v2.0003093	meta_mOTU_v2_7068
COG0525.mOTU.v2.0003016	ref_mOTU_v2_4388
COG0541.mOTU.v2.0000342	ref_mOTU_v2_1416
COG0012.mOTU.v2.0000815	ref_mOTU_v2_0604
COG0533.mOTU.v2.0001099	ref_mOTU_v2_0407
COG0172.mOTU.v2.0004973	ref_mOTU_v2_2532
COG0495.mOTU.v2.0004345	ref_mOTU_v2_2933
COG0552.mOTU.v2.0001033	ref_mOTU_v2_0480
COG0172.mOTU.v2.0001100	ref_mOTU_v2_0778
COG0016.mOTU.v2.0002303	meta_mOTU_v2_7729
COG0215.mOTU.v2.0002701	meta_mOTU_v2_6396
COG0541.mOTU.v2.0000746	ref_mOTU_v2_0849
COG0533.mOTU.v2.0002123	meta_mOTU_v2_6009
COG0016.mOTU.v2.0005671	ref_mOTU_v2_0681
COG0018.mOTU.v2.0005237	ref_mOTU_v2_3084
COG0016.mOTU.v2.0004045	ref_mOTU_v2_3982
COG0172.mOTU.v2.0003065	meta_mOTU_v2_5973
COG0172.mOTU.v2.0004083	ref_mOTU_v2_0415
COG0541.mOTU.v2.0005564	ref_mOTU_v2_1571
COG0552.mOTU.v2.0006970	ref_mOTU_v2_3168
COG0525.mOTU.v2.0005485	ref_mOTU_v2_2119
COG0541.mOTU.v2.0007438	meta_mOTU_v2_6135
COG0541.mOTU.v2.0005694	ref_mOTU_v2_1652
COG0215.mOTU.v2.0003958	ref_mOTU_v2_5070
COG0533.mOTU.v2.0005146	ref_mOTU_v2_2417
COG0215.mOTU.v2.0003559	meta_mOTU_v2_5536
COG0012.mOTU.v2.0001049	ref_mOTU_v2_3528
COG0525.mOTU.v2.0004359	ref_mOTU_v2_4991
COG0552.mOTU.v2.0005366	ref_mOTU_v2_4613
COG0533.mOTU.v2.0006061	ref_mOTU_v2_2201
COG0552.mOTU.v2.0008147	meta_mOTU_v2_6230
COG0525.mOTU.v2.0001738	meta_mOTU_v2_7568
COG0533.mOTU.v2.0007257	ref_mOTU_v2_1115
COG0533.mOTU.v2.0003316	meta_mOTU_v2_5900
COG0541.mOTU.v2.0002844	meta_mOTU_v2_7431
COG0495.mOTU.v2.0000286	ref_mOTU_v2_0336
COG0018.mOTU.v2.0000706	ref_mOTU_v2_0650
COG0552.mOTU.v2.0004662	ref_mOTU_v2_1081
COG0541.mOTU.v2.0007235	meta_mOTU_v2_7583
COG0215.mOTU.v2.0004277	ref_mOTU_v2_5031
COG0172.mOTU.v2.0007277	ref_mOTU_v2_2007
COG0525.mOTU.v2.0004714	ref_mOTU_v2_2276
COG0012.mOTU.v2.0003985	ref_mOTU_v2_4049
COG0215.mOTU.v2.0006155	ref_mOTU_v2_4148
COG0541.mOTU.v2.0006002	ref_mOTU_v2_4843
COG0533.mOTU.v2.0006761	ref_mOTU_v2_2427
COG0215.mOTU.v2.0006484	ref_mOTU_v2_3251
COG0172.mOTU.v2.0001621	ref_mOTU_v2_0240
COG0552.mOTU.v2.0003909	ref_mOTU_v2_1434
COG0215.mOTU.v2.0007249	ref_mOTU_v2_2000
COG0541.mOTU.v2.0000294	ref_mOTU_v2_0879
COG0541.mOTU.v2.0005080	ref_mOTU_v2_4617
COG0172.mOTU.v2.0004997	ref_mOTU_v2_2496
COG0172.mOTU.v2.0001465	ref_mOTU_v2_0771
COG0552.mOTU.v2.0001731	meta_mOTU_v2_6557
COG0172.mOTU.v2.0007093	ref_mOTU_v2_1483
COG0012.mOTU.v2.0000549	ref_mOTU_v2_4342
COG0552.mOTU.v2.0000917	ref_mOTU_v2_1023
COG0525.mOTU.v2.0004440	ref_mOTU_v2_3377
COG0016.mOTU.v2.0007683	meta_mOTU_v2_6987
COG0018.mOTU.v2.0005549	ref_mOTU_v2_3460
COG0533.mOTU.v2.0001874	meta_mOTU_v2_5373
COG0533.mOTU.v2.0005365	ref_mOTU_v2_2463
COG0012.mOTU.v2.0003454	meta_mOTU_v2_6827
COG0541.mOTU.v2.0001361	ref_mOTU_v2_1029
COG0533.mOTU.v2.0002181	meta_mOTU_v2_6156
COG0525.mOTU.v2.0001320	ref_mOTU_v2_1426
COG0525.mOTU.v2.0001889	meta_mOTU_v2_5718
COG0012.mOTU.v2.0004821	ref_mOTU_v2_4535
COG0541.mOTU.v2.0006398	ref_mOTU_v2_2729
COG0533.mOTU.v2.0002989	meta_mOTU_v2_5312
COG0215.mOTU.v2.0001772	meta_mOTU_v2_7331
COG0541.mOTU.v2.0001854	meta_mOTU_v2_6218
COG0525.mOTU.v2.0006225	ref_mOTU_v2_0440
COG0215.mOTU.v2.0006220	ref_mOTU_v2_4166
COG0552.mOTU.v2.0003918	ref_mOTU_v2_3104
COG0016.mOTU.v2.0008142	meta_mOTU_v2_7261
COG0012.mOTU.v2.0004264	ref_mOTU_v2_2839
COG0172.mOTU.v2.0005261	ref_mOTU_v2_5143
COG0541.mOTU.v2.0004330	ref_mOTU_v2_4897
COG0012.mOTU.v2.0004622	ref_mOTU_v2_3937
COG0495.mOTU.v2.0006378	ref_mOTU_v2_3676
COG0016.mOTU.v2.0004995	ref_mOTU_v2_3854
COG0012.mOTU.v2.0001058	ref_mOTU_v2_5209
COG0533.mOTU.v2.0000530	ref_mOTU_v2_2836
COG0215.mOTU.v2.0004047	ref_mOTU_v2_4681
COG0215.mOTU.v2.0007845	meta_mOTU_v2_7028
COG0541.mOTU.v2.0000716	ref_mOTU_v2_4000
COG0533.mOTU.v2.0000323	ref_mOTU_v2_0320
