ID	phylum	"Predicted GTPase, probable translation factor
"	"Phenylalanyl-tRNA synthetase alpha subunit
"	"Arginyl-tRNA synthetase
"	"Seryl-tRNA synthetase
"	"Cysteinyl-tRNA synthetase
"	"Leucyl-tRNA synthetase
"	"Valyl-tRNA synthetase
"	"Metal-dependent proteases with possible chaperone activity
"	"Signal recognition particle GTPase (Ffh)
"	"Signal recognition particle GTPase (FtsY)
"
meta_mOTU_v2_5331	Firmicutes	2921.3190311408757	0.07551701402101745	1235.4476601770618	0.07551701402101745	3037.835866488638	2202.16945066432	406.26747227713776	0.07551701402101745	781.2138925781048	1128.386503931529
meta_mOTU_v2_5354	Firmicutes	32.78084540026969	0.005111565410006201	0.005111565410006201	167.4579326984207	50.439888581164126	59.70086500721229	81.74029379795621	0.005111565410006201	53.111929747053914	0.005111565410006201
meta_mOTU_v2_5357	Firmicutes	0.21728068014067622	0.21728068014067622	1810.1699817180038	7201.789647314346	6527.599893706292	0.21728068014067622	0.21728068014067622	0.21728068014067622	2334.9736186489404	0.21728068014067622
meta_mOTU_v2_5362	Firmicutes	0.2466667916445078	3031.3899949975976	0.2466667916445078	0.2466667916445078	0.2466667916445078	2856.1578470133095	0.2466667916445078	0.2466667916445078	5277.191642830433	0.2466667916445078
meta_mOTU_v2_5386	Proteobacteria	164.25419405386572	70.96957455029009	45.02964752165042	80.98207527071114	56.53025390168116	167.2119193428559	49.4080599515964	121.24661641441081	135.8541222931846	28.544060327788497
meta_mOTU_v2_5396	Firmicutes	3824.240754172762	459.2754313128354	1196.3520435679234	0.07434697704447868	2233.5502592256053	3046.56512282195	783.750105684228	1032.260855141904	6248.489101550982	8110.599458858093
meta_mOTU_v2_5437	Firmicutes	0.0447085107925898	0.0447085107925898	0.0447085107925898	0.0447085107925898	0.0447085107925898	131.06520012021224	0.0447085107925898	0.0447085107925898	0.0447085107925898	0.0447085107925898
meta_mOTU_v2_5517	Firmicutes	1256.3919564447556	0.10063224218799452	0.10063224218799452	1088.8864465779152	0.10063224218799452	0.10063224218799452	0.10063224218799452	0.10063224218799452	0.10063224218799452	0.10063224218799452
meta_mOTU_v2_5520	Bacteroidetes	0.11571548155113363	1597.2140231889196	0.11571548155113363	0.11571548155113363	1111.5657622653205	294.8183794602243	0.11571548155113363	0.11571548155113363	0.11571548155113363	5132.616020507561
meta_mOTU_v2_5681	Firmicutes	0.05218331602325769	0.05218331602325769	0.05218331602325769	0.05218331602325769	0.05218331602325769	0.05218331602325769	277.2517280896476	0.05218331602325769	0.05218331602325769	810.6092681326456
meta_mOTU_v2_5735	Firmicutes	0.06072096675551358	0.06072096675551358	0.06072096675551358	0.06072096675551358	615.9678888097087	0.06072096675551358	0.06072096675551358	0.06072096675551358	0.06072096675551358	0.06072096675551358
meta_mOTU_v2_5805	Firmicutes	1441.9966919197714	667.421716345822	393.40695852832044	5397.107851560332	148.175592846199	570.8983739076151	350.6916770768741	3083.5775540005884	1667.2304633669103	929.0171378640003
meta_mOTU_v2_5907	Firmicutes	0.18512330600604798	0.18512330600604798	0.18512330600604798	0.18512330600604798	0.18512330600604798	0.18512330600604798	0.18512330600604798	0.18512330600604798	1936.353600879706	0.18512330600604798
meta_mOTU_v2_5954	Firmicutes	0.08802238092266293	0.08802238092266293	1463.9537314755798	0.08802238092266293	0.08802238092266293	979.4591705105307	0.08802238092266293	0.08802238092266293	0.08802238092266293	0.08802238092266293
meta_mOTU_v2_5978	Firmicutes	0.06130288116798173	0.06130288116798173	0.06130288116798173	0.06130288116798173	611.3318198060659	0.06130288116798173	0.06130288116798173	0.06130288116798173	4390.578233173723	2560.886900414144
meta_mOTU_v2_5983	Firmicutes	0.3029703516243604	0.3029703516243604	2396.804589273698	0.3029703516243604	0.3029703516243604	3490.9234433307593	1618.825630261648	0.3029703516243604	0.3029703516243604	0.3029703516243604
meta_mOTU_v2_6009	Firmicutes	887.5074430872836	0.06882347981837485	0.06882347981837485	744.7012284647031	36526.66477321804	11511.765430379028	185.58720612804265	2909.485854813428	1420.749069799053	0.06882347981837485
